file_name,ipa
sin_01_01219,śrīlanipaya dekaṭa bedilā mæyi ræli dekak pavatvanna yanavā.
sin_01_01220,"idiri kaṭayutuvalaṭa viruddha vuvahot ejāpa pākşikayā kriyāmārga ganiyi. rōsi sēnānāyaka, ajit pī. perērā ivataṭa."
sin_01_01221,ē saṉdahā ovun tōrāgena tibuṇē des vides saṁcārakayan atara prakaṭa rivasṭan pradēśayayi.
sin_01_01222,unvahansē sumaṁgala śabdakōşaya ehema sampādanaya kaḷa bhāşāva gæna bohōma danna himi namak.
sin_01_01223,pasugiya vasara hatara hamāra tuḷa eksat jātika rajayen apē pākşikayin vana obaṭa saṁvardhanaya labā dunnet næhæ.
sin_01_01224,namut ē jalāśa ihaḷa sūrya pænala savi kirīma hā adhivēgī mārgavala sūrya pænala savi kirīma atara venasak æta.
sin_01_01225,lǣli peṭṭiyaka tuvakkuva saṉgavā eya uḍin li kuḍu damāgena pāpædiyaka bædagena pæmiṇiyēya.
sin_01_01226,tani ataṭa yana pāra - svādhīna rūpavāhiniya - lalit ratnāyaka vasarē viśişṭatama ṭeli nāṭya naḷuvā.
sin_01_01227,'mavbima' anugrahaya dækvū vatugedara śrī siddha sūniyam dēva mahā perahara.
sin_01_01228,"pāsal daruvanṭa eka nila æṉdum kaṭṭalayak nova nila æṉdum kaṭṭala dekakma labā denavā.magē piyāṭa sihinayak tibuṇā, eya iṭu kara ganna bærivuṇā."
sin_01_01229,"vāddūva, morontuḍuva, kaḷutara utura, kaḷutara dakuṇa."
sin_01_01230,mē avasthāvaṭa væḍama karavū sarva āgamika nāyakayan miyagiya aya venuven pin anumōdan kaḷēya.
sin_01_01231,ovun viśāla vidēśa vinimayak laṁkāvaṭa genæt denavā.
sin_01_01232,"citrapaṭa, sinamāva, itihāsaya gæna gæmburu dænumak ohu satuyi."
sin_01_01233,tava ṭika davasak yanakoṭa ema artāpal asvanu veḷeṉdapoḷaṭa enavā.
sin_01_01234,"ē kiyannē sattvayek noveyi, ātmayak noveyi, pudgalayek noveyi, mama noveyi, magē noveyi."
sin_01_01235,nōnā vāṭṭuvē dī æsa gæṭena dostara muhuṇu 'dækkat leḍa duk suvavana taramē' muhuṇu ya.
sin_01_01236,emenma anuśūratāvaya dinā gænmaṭa samat vūyē koḷamba nālandā mahā viduhalayi.
sin_01_01237,puṁci hāmuduruvō mē mohotē siṭama adhişṭhāna karaganna ōnǣ 'hoṉdin igena gannavā' kiyalā.
sin_01_01238,"jayanāt mahatāgē meheyavīmen polis særayan perērā (hataḷis pandahas ekasiya hataḷis aṭa), polis kostāpal disānāyaka (tis aṭadahas navasiya tis hatara) yana niladhārīhu ekva mema væṭalīma kara æta."
sin_01_01239,dambadeṇiya rajamaha vihārasthānayē kautukāgāraya goḍanæṉgīmaṭa kautuka bhāṇḍa labādenna.
sin_01_01240,mē vayirasaya bhayānakatvaya vannē sapā kǣmaṭa lakvana pudgalayan jīvitakşayaṭa patvīmayi.
sin_01_01241,ohu itāliyē vesena lāṁkika jīvitavala upa saṁskṛtiya manāvaṭa penvanavā.
sin_01_01242,ohugē gāyana pauruşaya haṉdunāgena eya citrapaṭa pasubim gāyanaya saṉdahā yodā ganna hækivīma mā lada bhāgyayak.
sin_01_01243,"mē mādhya bhāvitayen raṭa asthāvara kaḷat, mona kalabægǣniyak æti kaḷat, mādhya etænin ayin karanna kramayak næhæ."
sin_01_01244,"alavatuvala, sujit saṁjaya perērā, mayanta disānāyaka ætuḷu mantrīvaru pirisak sahabhāgi vūha."
sin_01_01245,"yuda hamudāpati, eksat jātīngē sāma sādhaka sahakāra lēkam hamuveyi."
sin_01_01246,mē kesel koḷa padam kirīma piḷibaṉda væḍi vistara durakathana aṁka binduvayi hatayi ekayi dekayi binduvayi navayayi dekayi binduvayi binduvayi eka magin dænagata hæki bava kivayutu ya.
sin_01_01247,sæbǣ tattvaya lovaṭa heḷi kirīmen pamaṇak no nævatuṇu hetema janatāva dænuvat kirīmē vyāpārayaṭa nāyakatvaya deyi.
sin_01_01248,dæn mē ayaṭa amu tē dalu kilōvak denna velā tibennē rupiyal hættǣva k væni aḍu mudalakaṭa.
sin_01_01249,ē sallivalaṭa monavada vuṇē kiyalā kavuda hoyannē. pæræṇi kriḍakayan venuven behet ṭikak ganna śata pahak viyadam karannē næti āyatanayak tamayi śrī laṁkā krikaṭ kiyannē.
sin_01_01250,"kassapa esē kiyannaṭa epā, sarvagnayan vahansē piḷituru dunnā."
sin_01_01251,labu kabal yaṭa yamin kaḷu gal diyehi pā vena mē avadiyē pāskaraliṁgam piḷibaṉda pæræṇi mataka kihipayak sihipat kirīmaṭa avaśya vē.
sin_01_01252,hæbæyi ṭika kālekin eya natara vuṇā. natara kaḷē æyi.
sin_01_01253,ē nisā bhūmiya ituru karaganimin sǣma pradēśayakama mevæni mahal nivāsa idikara itā sahana milakaṭa nivāsa labādīmaṭa api sūdānam.
sin_01_01254,debiḍi puravæsiyanaṭa pārlimēntuvē siṭiya nohæki yæ yi apē garu adhikaraṇaya tīndu karayi.
sin_01_01255,ē hīna hæbǣ vana tek hambā giyā. hīna dakinna udav karana mevalam tiyenavada....? loku kōpi kōppayak ekka tani vuṇāma maṭa ōne taram lassana hīna dakinna puḷuvan.
sin_01_01256,ōlu ṭeli nāṭyayen tamayi goḍak prēkşakayan māva haṉdunā gattē.
sin_01_01257,"puvatpat, guvan viduliya, rūpavāhiniya menma samāja veb aḍavi ossē da nidahasē galā yana puvat bavaṭa patva tibennē da mebaṉdu kriyākārakamya."
sin_01_01258,tatparayaka dekaka prabala hæṉgīm nirūpaṇaya da ovhu ē saṉdahā prabalava upayōgī kara ganiti.
sin_01_01259,anurādhapura svarṇapāli bālikā viduhalē usas peḷaṭa varam læbū śişyāvō ægayeti.
sin_01_01260,dūşaṇaya hā vaṁcāvalaṭa erehiva puḷul kāryabhārayak karana lada apēkşakayō sǣhena pirisaki.
sin_01_01261,allā ganu læbū asēla rajuṭa sidu vūyē kumakdæyi mahāvaṁsayē saṉdahan novē.
sin_01_01262,sati gaṇan ē gamē gevalvala nævatilā eka peḷaṭa pæduru eḷāgena bima nidā gattā.
sin_01_01263,"mē hāniyaṭa vagakiyanna ōna trikuṇāmalaya nagara sabhāva, nāgarika saṁvardhana adhikāriya vagēma veraḷa saṁrakşaṇa depārtamēntuva."
sin_01_01264,"jayanta patiraṇa mahatāgē meheya vīmen polis særayan saman (tis hāradahas anū haya), kostāpal madhurasiṁha (hættǣdahas pansiya hættǣ eka) yana aya parīkşaṇa meheyavati."
sin_01_01265,sæbævinma sidu vī ættē lāṁkika sinamāvehi guṇātmaka bava dinen dina pirihī yāmaya.
sin_01_01266,dedahas dahanavaya sthira vaśayenma nava āṇḍuvak goḍanagana vasarak.
sin_01_01267,janādhipativaraṇaya peni penī turumpu piṭa turumpu gahana ṭramp.
sin_01_01268,ema tattvayaṭa kaḍinam piḷiyamak yediya yutuyi. mehi nāma puvaruva da pakşayaka pāṭa niyōjanaya vana ayurin sakasā savikara æta
sin_01_01269,janapati ada indiyānu sāgara kalāpīya rājya nāyaka samuḷuva amatayi.
sin_01_01270,surāsal vasā dæmū aḍuva puravanna kasippu pækaṭ genā dedenā dælē.
sin_01_01271,bohō avasthāvan hīdī turu his matama divi gevana aḷu vaduran kalāturakin mē ākārayaṭa vatura podak bīmaṭa bimaṭa bahina avasthāda nirīkşaṇaya kaḷa hækiya.
sin_01_01272,mātalē rōhalaṭa ena rōgīngē mudal pasumbi sorāgat ayek polis bhārayaṭa.
sin_01_01273,"pavul lesa gatviṭa mahanuvara tunlakşa hataḷis aṭadahasakda, mātalē ekalakşa hataḷis hāradahasakda, nuvaraeḷiyē delakşa visi hatdahasakda lesa mema janasaṁkhyāva bedī yayi."
sin_01_01274,appacci væḍiyen ma tṛptimat vuṇē śabda kōşa kāryālayē væḍa kirīmen.
sin_01_01275,ema saṁvidhānayē sāmājikatvaya labāgena tibīmen meraṭa heda hediyanṭa sahanayak vanu æta.
sin_01_01276,maṭat agamætitumāṭat sahayōgaya labādī idiri mætivaraṇayēdī jaya gænīmaṭada sahayōgaya labādena lesaṭa janādhipativarayā illā siṭiyā.
sin_01_01277,ānaviḷundāva ræmsā tet bim vināśaya bælīmaṭa samagi jana balavēgayē pirisak yati.
sin_01_01278,"maṉgul geval, maḷa geval saṉdahā nirmāṇavalaṭa maṭa gamē aya ē kālē ærayum keruvā."
sin_01_01279,ē atarin visi pandahasak pratisaṁskaraṇaya kaḷayutu maṭṭamē tiyenavā. dedahas dahahata vasarē væv amuṇu pratisaṁskaraṇayaṭa læbuṇu miliyana hāradahas pansīyak mudalin væv amuṇu ekadahasak pamaṇa pratisaṁskaraṇaya kaḷā.
sin_01_01280,"pihinum taṭākaya sahita nivasak battaramulla, kōṭṭē, rājagiriya, nāvala pradēhavalin. brōkarvaru anavaśyayi."
sin_01_01281,raṭē ārthikaya goḍa næṉgīmaṭa koviḍ vasaṁgataya avasan vana turu balā siṭīmaṭa hækiyāvak næhæ.
sin_01_01282,putāgē tun māsē dānaya avasthāvē putāgē vakugaḍu dekin jīvan vana dedenā dækaganna maṭa āsayi.
sin_01_01283,ruvanvælla sāma vinisuru saṁgamayē ræsvīma ada.
sin_01_01284,māt mallit poḍi kālē iṉdalama poḍi poḍi mōṭar pavā galavalā balanavā.
sin_01_01285,ē mudala gevīmaṭa siduvī ættē vatman rajayaṭa bava pasugiyadā agrāmātya mahinda rājapakşa mahatā pārlimēntuvēdī pævasīya.
sin_01_01286,væṭuṇa śrīlanipaya kelin kirimaṭa kæpa vuṇē gamvala minisun ya.
sin_01_01287,ē kāleṭa eḷavaḷu mila huṉgak aḍuyi. anek eḷavaḷu vavana yala kannaya paṭan gannē jūni māsayē.
sin_01_01288,śrī laṁkāvaṭa erehiva kaḍulu rækīmaṭa eṁgalantaya mulin ma tōrāganu læbuvē jonī beyārsṭōya.
sin_01_01289,sati anta saṉgarā apa gammānayaṭa ḷaṉgāvana viṭa dinayak kal ikut vī tibuṇi.
sin_01_01290,namut ægē mē kaṉduḷu raṭaṭa kiyannē æya raṭaṭa kaḷa sēvaya venuven æya agayana lesayi. mē vanaviṭa æya kisidu saṁcitayaka næta.
sin_01_01291,piyavatī tamā pasupasin pæmiṇennaṭa ættē ayiyā hō svētā pævasū heyin vannaṭa æta.
sin_01_01292,mokada mē pakşaya podu pakşayak misa pavulaṭa sīmā vū pakşayak noveyi.
sin_01_01293,dakuṇu koriyāva samaṉga pævætvena sākacchā uturu koriyāva athiṭuvīmaṭa tīraṇaya karayi.
sin_01_01294,saṁcārakayan vasara siyayak pæræṇi ambadaṇḍēgama atvæl pālama saṁvardhanaya kerē.
sin_01_01295,kumārasiri taruṇa viyēdī koḷambaṭa yannē rækiyāvak soyāgenaya.
sin_01_01296,paribhōjanayaṭa nusudusu muhudu māḷu alevi kaḷāṭa pahaḷosdahasaka daḍayak.
sin_01_01297,irākayē śrī laṁkā tānāpati kāryālayak yaḷi vivṛta kaḷa yutuyi.
sin_01_01298,'peradina suḷaṉga hā irabaṭu taruva' yanuven eya siṁhala kaviyaṭa peraḷā 'siḷumiṇa' patrayaṭa yævvā.
sin_01_01299,his kabala galavā śalyakarma sidu kaḷa kuḍā daruvan da mē vana viṭa suvaya labamin siṭiyi.
sin_01_01300,'mokakda mē gevana jīvitē...?' gedara anek ayaṭat kiyalā maṭa huṉgak dos kivvā. dū kivvē ætta.
sin_01_01301,janatāva nitara nitara karmānta śālāva vahanna kiyaddī sati deka tunak yanakaṁ mē tīraṇaya ganna bærivuṇā.
sin_01_01302,pānadura-koḷamba saha pānadura-nugēgoḍa yana mārgavala dhāvanaya vana paudgalika bas ratha sēvakayin ada(deka) peravaruvehi varjanayak ārambha kara tibuṇi.
sin_01_01303,'adhikaraṇaya saha pārlimēntuva svādhīnava kaṭayutu karanavā.' 'novæmbar māsayē dī janādhipativaraṇaya pavatvanna puḷuvan'
sin_01_01304,mokada ema sthānavalaṭa gini nivana ratha hā gini nivana bhaṭa pirisvalaṭa ḷaṉgā vīmē apahasutā tiyenavā.
sin_01_01305,'ēka apē ārakşāvaṭa hoṉdayi.' hātpasa aṉdura væṭīgena eyi.
sin_01_01306,vibhāgayaṭa avasara nǣ - japura sisuvek vatura ṭæṁkiya uḍa virōdhatāvayē.
sin_01_01307,demasakaṭa āsanna kālayak nivasē ræṉdī siṭīma nisā siyalu denāgēma jīvana raṭāva venaskamvalaṭa bhājanaya viya.
sin_01_01308,mādhyavēdiyā æsū pænayaṭa ammā matak kaḷāṭa jōnṭa karuṇu idiripat karanna veyi.
sin_01_01309,pasugiya dasa vasara ætuḷata baṁgalidēśa ægalum karmāntaya yurōpā saṁgamayē prabala sthānayak atkara ganimin peraṭa eyi.
sin_01_01310,dinēşā mevara usas peḷa vibhāgayaṭa penī siṭīmaṭa sūdānamin siṭi taruṇiyaki.
sin_01_01311,mē potvalaṭa kedinaka hō sammāna læbuṇā da? mama pot ekasiya gaṇanakaṭa vaḍā liyā tibenavā.
sin_01_01312,daha vænidā aluyama kaṭhina cīvaraya rægat perahara vīthi saṁcāraya kirīmen anaturuva peravaru hataṭa avasan vē.
sin_01_01313,mē vecca deyin rassāvat nætiva magē daru pavula naḍattu karagannat bæruvayi inne...
sin_01_01314,aturu kamiṭu vārtāva mē paḷamu yōjanāva sælakillaṭa nogat bava vivēcakayō amataka karati.
sin_01_01315,ratnapura maha rōhalē carma rōga sāyanayaṭa pæmiṇīmen nomilē pratikāra hā upades labāgata hækiyi.
sin_01_01316,eheyin ohu kavarekdæyi soyā ema mudala ayakara gænīmaṭa utsāha karamu. mandāramnuvara rathagālē ṭenḍar givisuma apaṭat labādenna.
sin_01_01317,rājya pālakayan pamaṇak nova anekut samāja saṁvidhānada mē gæna avadhānaya yomu kaḷa yutuyi.
sin_01_01318,"paḷapurudu mōṭar ratha kārmika, mōṭar ratha viduli kārmika."
sin_01_01319,laṁkāvē dēśapālanagnayin tidenā ḷaṉgadīma heḷiveyi. æmati jōnṭa agamæti dos kīvā.
sin_01_01320,trainikāyika maha nāhimivaru japāna janatāvaṭa ikman suvaya patayi.
sin_01_01321,dedahas tunē dī eṁgalantaya lakuṇu asū dekakin parājaya kirīmaṭa indiyāva samatviya.
sin_01_01322,ovuhu paudgalika vǣn rathayak kuliyaṭa gena savas varuvē siṭa balā siṭiyaha.
sin_01_01323,avasāna phalaya bhukti viṉdinnē matpæn nişpādana samāgam pamaṇi.
sin_01_01324,parīkşaṇa saṉdahā bhājanaya karana bavat in baṇḍāranāyaka antarjātika guvantoṭupaḷē kaṭayutuvalaṭa bādhāvak nomæti bavat ē mahatā saṉdahan kaḷēya.
sin_01_01325,kumburu yāyak mædin rēl pāra digē kōcciya nonævatī idiriyaṭa yanavā.
sin_01_01326,ēt mē minisā ē taramaṭa lassana pot saha lassana dēval liyā tibenavā ādaraya gæna.
sin_01_01327,"jaṁgama binduvayi hatayi ekayi dekayi dekayi dekayi binduvayi binduvayi tunayi deka, īmēl næta. borælla - parcas hatarayi daśama tunayi binduva, parcas tunayi daśama dekayi paha, ḍārli pāra - parcas hatara."
sin_01_01328,matupiṭin hoṉda śaktimatva penuṇāṭa poḷova ætuḷē tattvaya avadānam bava pæhædiliyi.
sin_01_01329,kasaḷa vala tiyena apa jalaya līṭara desiya dahayaka parimāvak æti bæral ekakaṭa ekatu venavā.
sin_01_01330,"ārthika, samājīya, saṁskṛtika mē sǣma aṁśayak ma ikut kālayēdī kaḍā væṭilā tamayi tibuṇē."
sin_01_01331,vimaladharma sar evakaṭa 'rēḍiyō silōn' hi ḷamā piṭiyaṭa apa tidenaku kæṉdavā gena giyēya.
sin_01_01332,ema iḍamē taksēru vārtāvak labāgænīma saṉdahā dedahas doḷaha varşayē taksēru depārtamēntuven illīmak kaḷā.
sin_01_01333,ā... selfi tamayi væḍipurama illannē. gedarin læbena sahayōgaya gæna matak karamu.
sin_01_01334,vidhāyaka janādhipati dhūraya ahōsi karanna janamata vicāraṇayak ōnē.
sin_01_01335,desæmbar aṭa vænidā piyāgē mṛta dēhaya piḷibaṉda avasan kaṭayutu putā pavulē susāna bhūmiyēdī sidukara æta.
sin_01_01336,ēvāyē sudō suda mal pokuru kǣli kapana karuvalē vuva kæpī penē.
sin_01_01337,hōmāgama riya anaturin kāntāvak maruṭa - tidenakuṭa tuvālayi.
sin_01_01338,namut ehi mula aga tavama hariyaṭa gaḷapā gænīmaṭa bæriya.
sin_01_01339,siddhiya sambandhava beliatta polisiya væḍidura vimarśana kaṭayutu pavatvayi.
sin_01_01340,baṇḍāragama jātika pāsal sisu sisuviyan yaḷi pāsalaṭa.
sin_01_01341,nāyaka hāmuduruvō apaṭa upades dīla davas kihipayakaṭa piṭa paḷātakaṭa væḍama kaḷā.
sin_01_01342,ē anuva mema vǣn rathaya mīrigama nagarayaṭa pæmiṇemin siṭiyadī mīrigama polisiyē niladhārīn mīrigama ḍī.es. sēnānāyaka pārēdī ataḍaṁguvaṭa gena æta.
sin_01_01343,sohon bimē ayitiyat ahimiva maha maṉgaṭa væṭuṇa jīvita.
sin_01_01344,"nāma yōjanā bāradenna yanna ōnǣ pakşa lēkam, apēkşakayā hā nītignayaku pamaṇayi."
sin_01_01345,ē nisā ē harahā apa ē yōjanāva piḷigena givisumak bavaṭa patva tibenavā.
sin_01_01346,ætæm sillara veḷendan kiyanavā toga veḷendan tamanṭa sādhāraṇa mudalakaṭa hāl dennē næhæ kiyā.
sin_01_01347,"mānava himkam kavunsilayē vimarśana vārtāvē ṛju ilakka vannē hiṭapu sēnādhināyaka mahinda rājapakşa mahatā, hiṭapu ārakşaka lēkam gōṭhābhaya rājapakşa mahatā saha raṇaviruvanuyi."
sin_01_01348,battaramulla hōmāgama nugēgoḍa piḷiyandala koṭṭāva āsannava vimasanna.
sin_01_01349,"dedahas dahahata vasarēdī lakşa tunak, dedahas dahaaṭa vasarēdī tunlakşa dasadahasak, mē vasarēdī tunlakşa tisdahasak hā dedahas vissa vana viṭa vārşika saṁkramaṇa maṭṭama tunlakşa hataḷisdahasak lesayi."
sin_01_01350,val ali eḷavanna sivil ārakşakayanṭa pattu novana tuvakku.
sin_01_01351,moragahakanda jalāśayen mædavacciyaṭa hā horovpotānaṭa jalaya labāganna idiriyēdī aragala kirīmaṭa sūdānam.
sin_01_01352,eksat jātika pakşayē pārlimēntu kaṇḍāyam ræsvīma heṭa (dahanavaya) pævætvīmaṭa niyamitava tibē. heṭa pasvaru hataraṭa āramha vē.
sin_01_01353,ekama kaṉdavura dekaṭa bedilā apiṭa chandaya denna kiyaddī ēka mē velāve amāru kāryayak.
sin_01_01354,ē katāva eḷiyaṭa pæmiṇa eya pārlimēntuvē pavā diga hæruṇu viṭa mudal labāgat el.ṭī.ṭī.ī. sāmājikayan sæṉgava giyaha.
sin_01_01355,itāliyē siṭa ā tavat yuvaḷak da anurādhapura rōhalaṭa korōnā yæyi sæka piṭa ætuḷat kara æta.
sin_01_01356,finǣns āyatanaya akhaṇḍava vardhanaya vemin idiriyaṭa pæmiṇiyēya. ḷengatu pāribhōgika padanama mata el.bī. finǣns idiriyaṭa.
sin_01_01357,"dænaṭa amerikāva, koriyāva, cīnaya væni raṭaval mē nava samprēşaṇa viplavayē idiri peḷa niyōjanaya karayi."
sin_01_01358,janatā vimukti peramuṇa ē sambandhayen darana mataya pæhædili kaḷot... apē sthāvaraya itā pæhædiliyi.
sin_01_01359,ē tamayi meccara kālayak minissunṭa satuṭa beduva janayi priyayi dæn sænasīma bedanna paṭan aran.
sin_01_01360,mālanī liyū gītaya gayannē nava parapurē gāyana śilpiniyaka vana nilakşi hælapiṭiya visini.
sin_01_01361,ḍabliv ḍabliv ḍabliv ḍoṭ tipiṭaka ḍoṭ el kē veb aḍaviyaṭa pivisīmen mē piḷibaṉda væḍi vistara dænagata hækivē.
sin_01_01362,"dæn vissa saṁśōdhanayēdī ē puṭuvaṭat ayin karalā. prasampādana komisama, vigaṇana komisama ayin karalā tiyenavā."
sin_01_01363,hæmadāma iskōlē evanna kiyalā loku iskōlē mahattayā tāttāṭa tarayēma avavāda kaḷā.
sin_01_01364,rupiyal tunsiya panahaka mudalakaṭa pohora miṭiyak labā dunnāma ē pohora miṭiya kumburaṭa væṭuṇā.
sin_01_01365,koḷamba varāyē næṉgenahira jæṭiya mē vana viṭa indiyāvaṭa vikuṇā avasan.
sin_01_01366,udāharaṇayak lesa ohugē tākşaṇika maṉgapenvīma yaṭatē bihi vū niśā darśaka nayiṭ vişan dækviya hækiya.
sin_01_01367,pāribhōgika sēvā adhikāriyen nikut kara æti sahal kilōvaka sillara mila rupiyal anū hayak heyin mema toga milaṭa sahal miladī gena vikiṇīmaṭa siduvannē anivāryayenma væḍi milakaṭa bava ema veḷendō penvā deti.
sin_01_01368,metek kal pansal satu kumburu ætuḷu vagābim badu dīlayi tibuṇē.
sin_01_01369,"mahattayā, kaḷet mahinda mahattayā saha gōṭhābhaya mahattayā karannet ē dēma tamayi."
sin_01_01370,ārakşāva tahavuru vana tek pāsal vivṛta nokaranna - asgiri maha nā himi illayi.
sin_01_01371,"ē nisā ē saṉdahā yana gamanē devæni piyavara, devæni inima api sudānam karamin innē."
sin_01_01372,ē atara sirivardhana tama jīvana aragalaya gæna apaṭa toraturu heḷi karannaṭa vūyēya. 'maṭa dæn avurudu panahak venavā'
sin_01_01373,mē mataya api darannē mokak hari paṭu kāraṇayak mata neveyi. maṁ eka udāharaṇayak kiyannam.
